date,obs_cfs,pred_cfs
1981-03-09,384.0,367.3965
1981-03-10,369.0,353.3041
1981-03-11,356.0,345.3696
1981-03-12,343.0,331.56284
1981-03-13,331.0,324.95044
1981-03-14,332.0,313.30823
1981-03-15,320.0,322.57022
1981-03-16,318.0,303.98712
1981-03-17,251.0,303.71356
1981-03-18,227.0,202.37096
1981-03-19,328.0,210.54134
1981-03-20,338.0,343.175
1981-03-21,322.0,300.52148
1981-03-22,299.0,301.352
1981-03-23,305.0,283.02502
1981-03-24,335.0,305.43207
1981-03-25,365.0,335.15094
1981-03-26,362.0,357.88562
1981-03-27,406.0,344.58466
1981-03-28,498.0,418.14294
1981-03-29,486.0,505.15564
1981-03-30,552.0,436.72
1981-03-31,774.0,555.9138
1981-04-01,857.0,835.796
1981-04-02,1180.0,799.005
1981-04-03,1860.0,1225.7377
1981-04-04,1680.0,1734.8029
1981-04-05,1340.0,1385.4792
1981-04-06,1200.0,1134.1849
1981-04-07,1260.0,1082.4557
1981-04-08,1140.0,1226.3633
1981-04-09,948.0,1042.6813
1981-04-10,836.0,869.93915
1981-04-11,712.0,769.94556
1981-04-12,658.0,647.162
1981-04-13,576.0,609.56903
1981-04-14,528.0,526.0167
1981-04-15,733.0,493.31183
1981-04-16,654.0,795.7784
1981-04-17,581.0,585.7862
1981-04-18,573.0,564.65295
1981-04-19,606.0,570.2626
1981-04-20,546.0,592.00775
1981-04-21,519.0,517.4327
1981-04-22,463.0,514.6123
1981-04-23,419.0,444.31027
1981-04-24,451.0,399.66217
1981-04-25,566.0,453.35376
1981-04-26,525.0,572.2589
1981-04-27,473.0,493.64685
1981-04-28,425.0,451.60175
1981-04-29,464.0,411.77008
1981-04-30,758.0,472.4891
1981-05-01,735.0,808.8904
1981-05-02,625.0,657.5011
1981-05-03,526.0,578.4334
1981-05-04,455.0,491.05182
1981-05-05,410.0,428.60553
1981-05-06,389.0,403.08102
1981-05-07,388.0,373.07837
1981-05-08,358.0,369.0086
1981-05-09,331.0,334.06662
1981-05-10,307.0,314.2177
1981-05-11,288.0,282.52536
1981-05-12,279.0,268.35068
1981-05-13,391.0,258.96542
1981-05-14,487.0,423.76163
1981-05-15,441.0,504.73694
1981-05-16,399.0,409.32312
1981-05-17,626.0,381.65912
1981-05-18,792.0,713.63574
1981-05-19,698.0,815.2042
1981-05-20,560.0,608.8997
1981-05-21,458.0,492.06927
1981-05-22,393.0,405.7234
1981-05-23,350.0,354.2615
1981-05-24,319.0,321.98508
1981-05-25,287.0,300.38098
1981-05-26,265.0,269.37674
1981-05-27,251.0,251.3783
1981-05-28,246.0,235.68932
1981-05-29,243.0,232.2914
1981-05-30,290.0,230.80518
1981-05-31,389.0,298.07617
1981-06-01,518.0,414.1639
1981-06-02,453.0,570.8261
1981-06-03,379.0,375.96472
1981-06-04,325.0,333.68265
1981-06-05,298.0,293.21783
1981-06-06,273.0,278.90158
1981-06-07,257.0,263.6958
1981-06-08,241.0,245.0327
1981-06-09,240.0,229.17001
1981-06-10,384.0,230.73734
1981-06-11,401.0,454.2891
1981-06-12,405.0,365.18427
1981-06-13,369.0,392.21237
1981-06-14,313.0,335.0288
1981-06-15,271.0,282.3109
1981-06-16,252.0,257.2169
1981-06-17,278.0,241.5432
1981-06-18,261.0,280.65454
1981-06-19,229.0,247.0165
1981-06-20,206.0,219.49492
1981-06-21,203.0,195.27074
1981-06-22,251.0,200.38042
1981-06-23,422.0,263.2011
1981-06-24,422.0,483.6915
1981-06-25,374.0,367.2357
1981-06-26,400.0,333.24353
1981-06-27,368.0,402.23456
1981-06-28,306.0,329.052
1981-06-29,254.0,278.25735
1981-06-30,214.0,237.79974
1981-07-01,189.0,199.45049
1981-07-02,172.0,174.92648
1981-07-03,159.0,160.46082
1981-07-04,148.0,152.61201
1981-07-05,157.0,137.00034
1981-07-06,216.0,155.89767
1981-07-07,272.0,237.42998
1981-07-08,252.0,276.08722
1981-07-09,213.0,234.6801
1981-07-10,190.0,204.1718
1981-07-11,175.0,187.36316
1981-07-12,161.0,167.84314
1981-07-13,167.0,150.93562
1981-07-14,179.0,164.79268
1981-07-15,180.0,178.9012
1981-07-16,169.0,179.25987
1981-07-17,151.0,165.86768
1981-07-18,141.0,144.64331
1981-07-19,132.0,138.69772
1981-07-20,127.0,129.75726
1981-07-21,523.0,127.73807
1981-07-22,1210.0,570.64453
1981-07-23,1140.0,1133.4056
1981-07-24,806.0,899.99304
1981-07-25,509.0,585.54224
1981-07-26,356.0,354.55743
1981-07-27,404.0,280.18335
1981-07-28,501.0,392.89
1981-07-29,457.0,503.20856
1981-07-30,486.0,405.6998
1981-07-31,457.0,475.9113
1981-08-01,385.0,415.33905
1981-08-02,315.0,349.0835
1981-08-03,263.0,291.66776
1981-08-04,228.0,247.04164
1981-08-05,228.0,208.74829
1981-08-06,565.0,218.97067
1981-08-07,612.0,628.786
1981-08-08,624.0,516.89496
1981-08-09,486.0,576.0613
1981-08-10,385.0,398.55106
1981-08-11,325.0,343.93372
1981-08-12,285.0,300.95352
1981-08-13,252.0,265.73407
1981-08-14,228.0,236.4527
1981-08-15,207.0,213.203
1981-08-16,784.0,184.55466
1981-08-17,1210.0,794.12994
1981-08-18,1570.0,1022.4402
1981-08-19,1550.0,1394.7859
1981-08-20,1030.0,1359.3257
1981-08-21,661.0,797.08356
1981-08-22,497.0,515.3635
1981-08-23,405.0,402.19855
1981-08-24,392.0,332.508
1981-08-25,646.0,350.2173
1981-08-26,409.0,734.70667
1981-08-27,333.0,291.8459
1981-08-28,296.0,306.25763
1981-08-29,265.0,268.10062
1981-08-30,239.0,241.56535
1981-08-31,220.0,214.96112
1981-09-01,205.0,199.25883
1981-09-02,194.0,182.77402
1981-09-03,184.0,182.9599
1981-09-04,175.0,173.6376
1981-09-05,166.0,170.35522
1981-09-06,154.0,163.04349
1981-09-07,146.0,147.46732
1981-09-08,140.0,138.18521
1981-09-09,159.0,131.50479
1981-09-10,199.0,160.39859
1981-09-11,208.0,198.98396
1981-09-12,208.0,194.24551
1981-09-13,194.0,205.44214
1981-09-14,177.0,190.09439
1981-09-15,163.0,176.59445
1981-09-16,152.0,162.92404
1981-09-17,142.0,147.73459
1981-09-18,131.0,134.3981
1981-09-19,238.0,126.4989
1981-09-20,1550.0,250.55441
1981-09-21,1360.0,1448.7094
1981-09-22,1090.0,1036.8383
1981-09-23,851.0,874.5913
1981-09-24,1580.0,659.0735
1981-09-25,2160.0,1566.4531
1981-09-26,2000.0,1946.7294
1981-09-27,1540.0,1636.5498
1981-09-28,1070.0,1260.9875
1981-09-29,806.0,857.7953
1981-09-30,643.0,651.7748
1981-10-01,535.0,525.2773
1981-10-02,500.0,441.71014
1981-10-03,938.0,434.4816
1981-10-04,1110.0,1023.41077
1981-10-05,979.0,1030.6353
1981-10-06,772.0,839.9741
1981-10-07,651.0,650.66754
1981-10-08,605.0,571.1989
1981-10-09,550.0,544.03876
1981-10-10,498.0,489.3385
1981-10-11,451.0,457.11667
1981-10-12,410.0,412.87067
1981-10-13,379.0,377.59866
1981-10-14,353.0,351.68658
1981-10-15,341.0,331.2301
1981-10-16,329.0,321.1361
1981-10-17,315.0,306.74057
1981-10-18,296.0,290.82654
1981-10-19,396.0,274.86755
1981-10-20,570.0,393.29367
1981-10-21,543.0,560.1567
1981-10-22,478.0,473.42303
1981-10-23,421.0,433.2151
1981-10-24,507.0,383.78018
1981-10-25,646.0,524.97327
1981-10-26,648.0,646.0398
1981-10-27,1020.0,588.8907
1981-10-28,1380.0,1109.4752
1981-10-29,1460.0,1308.9629
1981-10-30,1270.0,1330.7039
1981-10-31,1010.0,1088.8142
1981-11-01,802.0,828.1659
1981-11-02,678.0,658.6518
1981-11-03,593.0,585.2119
1981-11-04,528.0,511.5612
1981-11-05,477.0,465.40448
1981-11-06,465.0,427.56873
1981-11-07,590.0,442.79614
1981-11-08,733.0,638.9164
1981-11-09,732.0,763.70776
1981-11-10,657.0,661.43896
1981-11-11,572.0,607.2609
1981-11-12,523.0,531.8404
1981-11-13,471.0,499.4003
1981-11-14,432.0,431.45554
1981-11-15,416.0,403.34372
1981-11-16,437.0,404.4909
1981-11-17,527.0,442.36194
1981-11-18,830.0,551.5954
1981-11-19,1110.0,972.7028
1981-11-20,997.0,1150.7488
1981-11-21,1570.0,841.8529
1981-11-22,1540.0,1585.3394
1981-11-23,1260.0,1351.0798
1981-11-24,989.0,1070.6567
1981-11-25,790.0,825.91534
1981-11-26,668.0,664.3996
1981-11-27,589.0,579.9133
1981-11-28,557.0,526.4747
1981-11-29,538.0,515.5943
1981-11-30,498.0,503.8851
1981-12-01,454.0,463.99924
1981-12-02,1070.0,420.47906
1981-12-03,2150.0,1147.4497
1981-12-04,1900.0,1895.4839
1981-12-05,1570.0,1470.087
1981-12-06,1530.0,1298.2678
1981-12-07,1870.0,1437.8777
1981-12-08,1860.0,1817.0398
1981-12-09,1640.0,1707.995
1981-12-10,1290.0,1446.8223
1981-12-11,1030.0,1096.4685
1981-12-12,889.0,898.74133
1981-12-13,764.0,811.24023
1981-12-14,656.0,695.7479
1981-12-15,618.0,595.5838
1981-12-16,927.0,585.28467
1981-12-17,1170.0,1067.5507
1981-12-18,996.0,1210.6868
1981-12-19,790.0,864.8354
1981-12-20,650.0,694.0755
1981-12-21,570.0,578.63104
1981-12-22,530.0,534.70184
1981-12-23,500.0,503.7458
1981-12-24,475.0,473.98224
1981-12-25,455.0,458.04865
1981-12-26,440.0,430.78113
1981-12-27,420.0,420.91772
1981-12-28,410.0,403.48502
1981-12-29,390.0,419.56488
1981-12-30,375.0,384.84558
1981-12-31,365.0,351.70776
1982-01-01,350.0,341.61707
1982-01-02,335.0,330.05475
1982-01-03,350.0,321.4824
1982-01-04,455.0,348.0364
1982-01-05,1950.0,500.92114
1982-01-06,1850.0,1820.6206
1982-01-07,1500.0,1484.5133
1982-01-08,1300.0,1182.2534
1982-01-09,1100.0,1045.6069
1982-01-10,980.0,902.24835
1982-01-11,880.0,846.1284
1982-01-12,800.0,788.60034
1982-01-13,740.0,739.6379
1982-01-14,680.0,740.50323
1982-01-15,640.0,621.6003
1982-01-16,600.0,599.92664
1982-01-17,560.0,569.3052
1982-01-18,525.0,513.2278
1982-01-19,500.0,482.40338
1982-01-20,465.0,477.84427
1982-01-21,445.0,431.14624
1982-01-22,425.0,415.40875
1982-01-23,405.0,403.89484
1982-01-24,390.0,389.96545
1982-01-25,375.0,371.76166
1982-01-26,360.0,365.22757
1982-01-27,345.0,351.8651
1982-01-28,335.0,337.06183
1982-01-29,325.0,324.6668
1982-01-30,315.0,319.42194
1982-01-31,310.0,304.39395
1982-02-01,315.0,299.51135
1982-02-02,320.0,302.2851
1982-02-03,400.0,320.88513
1982-02-04,550.0,426.14386
1982-02-05,800.0,583.0431
1982-02-06,720.0,907.4475
1982-02-07,630.0,590.2037
1982-02-08,550.0,527.34503
1982-02-09,485.0,455.6981
1982-02-10,435.0,425.5641
1982-02-11,390.0,393.8103
1982-02-12,360.0,356.65833
1982-02-13,330.0,337.45392
1982-02-14,310.0,314.17685
1982-02-15,290.0,291.10318
1982-02-16,270.0,286.97504
1982-02-17,260.0,265.0712
1982-02-18,250.0,256.04654
1982-02-19,235.0,236.02316
1982-02-20,225.0,228.77322
1982-02-21,220.0,226.43109
1982-02-22,215.0,216.40607
1982-02-23,210.0,206.08151
1982-02-24,205.0,204.21991
1982-02-25,200.0,199.32431
1982-02-26,200.0,197.74365
1982-02-27,200.0,197.12418
1982-02-28,195.0,193.23892
1982-03-01,190.0,194.22473
1982-03-02,190.0,191.2012
1982-03-03,185.0,190.33713
1982-03-04,185.0,180.95917
1982-03-05,180.0,180.54932
1982-03-06,180.0,171.6919
1982-03-07,180.0,172.28525
1982-03-08,185.0,176.68866
1982-03-09,190.0,181.77728
1982-03-10,195.0,188.27725
1982-03-11,200.0,194.41565
1982-03-12,215.0,198.90118
1982-03-13,240.0,218.94919
1982-03-14,600.0,251.69522
1982-03-15,800.0,774.016
1982-03-16,700.0,852.0616
1982-03-17,610.0,621.26025
1982-03-18,560.0,533.3099
1982-03-19,520.0,485.1554
1982-03-20,490.0,465.62927
1982-03-21,510.0,448.48145
1982-03-22,505.0,499.62805
1982-03-23,480.0,483.03046
1982-03-24,450.0,462.24243
1982-03-25,430.0,427.2995
1982-03-26,690.0,410.20358
1982-03-27,1300.0,829.93945
1982-03-28,1170.0,1310.0226
1982-03-29,1040.0,925.7119
1982-03-30,961.0,902.17566
1982-03-31,1080.0,857.1856
1982-04-01,3500.0,1074.1815
1982-04-02,3800.0,3009.0347
1982-04-03,3100.0,2851.566
1982-04-04,3500.0,2343.893
1982-04-05,3700.0,3339.6055
1982-04-06,2400.0,3415.617
1982-04-07,1700.0,1771.83
1982-04-08,1350.0,1363.4746
1982-04-09,1200.0,1096.084
1982-04-10,1100.0,1062.9973
1982-04-11,1150.0,996.10736
1982-04-12,1200.0,1125.0667
1982-04-13,1250.0,1172.787
1982-04-14,1300.0,1238.1312
1982-04-15,1400.0,1268.1538
1982-04-16,1500.0,1410.5664
1982-04-17,1600.0,1491.1311
1982-04-18,1900.0,1599.5684
1982-04-19,2360.0,1922.7355
1982-04-20,2410.0,2345.748
1982-04-21,2060.0,2207.6433
1982-04-22,2040.0,1757.1516
1982-04-23,2040.0,1979.2993
1982-04-24,1760.0,1963.2144
1982-04-25,1460.0,1537.2604
1982-04-26,1290.0,1289.5847
1982-04-27,1460.0,1179.5239
1982-04-28,1800.0,1537.3597
1982-04-29,1670.0,1904.3469
1982-04-30,1340.0,1507.0709
1982-05-01,1080.0,1217.9827
1982-05-02,916.0,1005.23486
1982-05-03,799.0,860.1692
1982-05-04,707.0,758.9901
1982-05-05,641.0,638.5629
1982-05-06,587.0,586.58704
1982-05-07,541.0,543.3059
1982-05-08,500.0,488.4124
1982-05-09,464.0,447.8156
1982-05-10,443.0,441.06848
1982-05-11,423.0,428.07755
1982-05-12,397.0,413.50595
1982-05-13,373.0,380.7212
1982-05-14,356.0,351.7937
1982-05-15,342.0,339.19226
1982-05-16,327.0,316.0928
1982-05-17,321.0,294.897
1982-05-18,299.0,301.28906
1982-05-19,280.0,277.89996
1982-05-20,293.0,270.09094
1982-05-21,370.0,298.3122
1982-05-22,366.0,403.78436
1982-05-23,314.0,356.5181
1982-05-24,282.0,296.0348
1982-05-25,286.0,277.37955
1982-05-26,282.0,289.3627
1982-05-27,263.0,278.8063
1982-05-28,240.0,251.83374
1982-05-29,226.0,231.73969
1982-05-30,218.0,226.60803
1982-05-31,211.0,226.42831
1982-06-01,201.0,214.65536
1982-06-02,250.0,200.50058
1982-06-03,587.0,285.3331
1982-06-04,517.0,729.44244
1982-06-05,410.0,435.74927
1982-06-06,345.0,358.13522
1982-06-07,289.0,317.237
1982-06-08,250.0,267.7542
1982-06-09,222.0,236.49887
1982-06-10,201.0,207.44437
1982-06-11,184.0,184.19598
1982-06-12,171.0,182.07812
1982-06-13,163.0,169.71774
1982-06-14,174.0,158.05453
1982-06-15,196.0,171.49088
1982-06-16,184.0,198.84225
1982-06-17,185.0,169.45618
1982-06-18,194.0,177.27274
1982-06-19,185.0,186.31067
1982-06-20,185.0,171.67221
1982-06-21,182.0,183.49716
1982-06-22,166.0,179.768
1982-06-23,161.0,150.35977
1982-06-24,173.0,151.39807
1982-06-25,162.0,174.1973
1982-06-26,158.0,151.00623
1982-06-27,152.0,154.54575
1982-06-28,139.0,147.62558
1982-06-29,147.0,137.04855
1982-06-30,481.0,158.2103
1982-07-01,488.0,724.11304
1982-07-02,343.0,435.7124
1982-07-03,275.0,296.24582
1982-07-04,229.0,248.7092
1982-07-05,195.0,216.69775
1982-07-06,183.0,178.66684
1982-07-07,157.0,174.9512
1982-07-08,143.0,149.79132
1982-07-09,132.0,145.35324
1982-07-10,123.0,133.14621
1982-07-11,113.0,114.10602
1982-07-12,107.0,99.976074
1982-07-13,105.0,94.59686
1982-07-14,102.0,94.41809
1982-07-15,80.0,91.372375
1982-07-16,91.0,56.93048
1982-07-17,90.0,85.95886
1982-07-18,87.0,71.78955
1982-07-19,85.0,66.27136
1982-07-20,100.0,68.2663
1982-07-21,229.0,89.95154
1982-07-22,269.0,298.30225
1982-07-23,335.0,266.93008
1982-07-24,324.0,358.20547
1982-07-25,267.0,289.4933
1982-07-26,220.0,224.6405
1982-07-27,179.0,193.71902
1982-07-28,159.0,160.06955
1982-07-29,290.0,144.38943
1982-07-30,328.0,384.74048
1982-07-31,270.0,329.30725
1982-08-01,225.0,229.6583
1982-08-02,204.0,211.17953
1982-08-03,188.0,189.77615
1982-08-04,156.0,176.81522
1982-08-05,144.0,138.62137
1982-08-06,132.0,130.70432
1982-08-07,124.0,112.19589
1982-08-08,118.0,108.99338
1982-08-09,133.0,105.611694
1982-08-10,139.0,128.31143
1982-08-11,150.0,130.93668
1982-08-12,143.0,144.05704
1982-08-13,152.0,127.38156
1982-08-14,218.0,151.82138
1982-08-15,196.0,246.02414
1982-08-16,168.0,182.16214
1982-08-17,147.0,155.3035
1982-08-18,131.0,130.08426
1982-08-19,116.0,115.414825
1982-08-20,105.0,103.04578
1982-08-21,99.0,92.28024
1982-08-22,93.0,84.666626
1982-08-23,82.0,78.602234
1982-08-24,92.0,70.38995
1982-08-25,266.0,90.815796
1982-08-26,514.0,328.55823
1982-08-27,549.0,584.9802
1982-08-28,423.0,479.06845
1982-08-29,312.0,320.0391
1982-08-30,241.0,241.26105
1982-08-31,198.0,203.47086
1982-09-01,171.0,170.68976
1982-09-02,214.0,146.2626
1982-09-03,406.0,215.56467
1982-09-04,398.0,508.4267
1982-09-05,313.0,314.75995
1982-09-06,252.0,251.13379
1982-09-07,209.0,219.88055
1982-09-08,176.0,178.67972
1982-09-09,154.0,146.38535
1982-09-10,144.0,129.81445
1982-09-11,135.0,127.30087
1982-09-12,127.0,121.293915
1982-09-13,122.0,118.39386
1982-09-14,117.0,115.20099
1982-09-15,114.0,112.122955
1982-09-16,113.0,108.725525
1982-09-17,117.0,105.68802
1982-09-18,117.0,111.6658
1982-09-19,114.0,106.315216
1982-09-20,109.0,105.14136
1982-09-21,106.0,105.58157
1982-09-22,106.0,108.35306
1982-09-23,117.0,110.34372
1982-09-24,132.0,118.717865
1982-09-25,143.0,139.21124
1982-09-26,143.0,143.98706
1982-09-27,133.0,138.06589
1982-09-28,127.0,124.26306
1982-09-29,124.0,122.70111
1982-09-30,119.0,122.67764
1982-10-01,112.0,113.406555
1982-10-02,107.0,102.224335
1982-10-03,100.0,106.23462
1982-10-04,93.0,96.16437
1982-10-05,88.0,82.718506
1982-10-06,83.0,78.91348
1982-10-07,81.0,77.94754
1982-10-08,80.0,72.4025
1982-10-09,88.0,68.42609
1982-10-10,96.0,80.64163
1982-10-11,97.0,92.74255
1982-10-12,93.0,92.461395
1982-10-13,91.0,87.02231
1982-10-14,102.0,86.592926
1982-10-15,225.0,104.94769
1982-10-16,271.0,258.15283
1982-10-17,243.0,242.99661
1982-10-18,208.0,200.35434
1982-10-19,181.0,179.31989
1982-10-20,161.0,158.46487
1982-10-21,151.0,139.53455
1982-10-22,144.0,134.49323
1982-10-23,134.0,133.18518
1982-10-24,125.0,127.492676
1982-10-25,118.0,122.06937
1982-10-26,53.0,112.34491
1982-10-27,81.0,40.00009
1982-10-28,100.0,106.45038
1982-10-29,98.0,98.32028
1982-10-30,97.0,89.22623
1982-10-31,96.0,93.5163
1982-11-01,94.0,95.19626
1982-11-02,102.0,91.867004
1982-11-03,136.0,101.81198
1982-11-04,183.0,144.1973
1982-11-05,330.0,182.83835
1982-11-06,983.0,372.36853
1982-11-07,1000.0,1070.4651
1982-11-08,797.0,803.16016
1982-11-09,576.0,623.91034
1982-11-10,460.0,416.18246
1982-11-11,382.0,385.33975
1982-11-12,338.0,315.14935
1982-11-13,422.0,300.9547
1982-11-14,1000.0,435.7991
1982-11-15,999.0,1057.477
1982-11-16,1120.0,816.8553
1982-11-17,917.0,1094.8121
1982-11-18,722.0,742.20416
1982-11-19,577.0,606.42914
1982-11-20,492.0,505.55804
1982-11-21,440.0,450.18002
1982-11-22,419.0,408.48547
1982-11-23,429.0,392.67877
1982-11-24,417.0,425.98276
1982-11-25,403.0,400.4802
1982-11-26,379.0,386.4984
1982-11-27,368.0,353.46567
1982-11-28,329.0,358.4624
1982-11-29,324.0,300.04144
1982-11-30,392.0,311.3432
1982-12-01,389.0,408.08307
1982-12-02,373.0,368.7061
1982-12-03,355.0,358.80783
1982-12-04,361.0,344.08206
1982-12-05,360.0,365.48227
1982-12-06,360.0,356.47766
1982-12-07,355.0,355.05945
1982-12-08,327.0,342.86737
1982-12-09,305.0,301.91833
1982-12-10,243.0,290.54218
1982-12-11,268.0,203.72485
1982-12-12,248.0,282.53207
1982-12-13,204.0,230.46736
1982-12-14,192.0,190.0026
1982-12-15,216.0,191.71768
1982-12-16,306.0,220.69968
1982-12-17,732.0,334.90152
1982-12-18,607.0,885.15137
1982-12-19,501.0,465.39932
1982-12-20,433.0,426.30676
1982-12-21,394.0,370.92047
1982-12-22,358.0,350.99588
1982-12-23,304.0,329.3541
1982-12-24,287.0,281.03433
1982-12-25,351.0,274.21893
1982-12-26,498.0,370.1369
1982-12-27,563.0,533.3451
1982-12-28,569.0,537.8587
1982-12-29,693.0,538.47974
1982-12-30,664.0,751.3198
1982-12-31,552.0,590.6849
1983-01-01,473.0,471.84265
1983-01-02,419.0,424.456
1983-01-03,343.0,387.28235
1983-01-04,276.0,301.12576
1983-01-05,248.0,243.84517
1983-01-06,284.0,225.06413
1983-01-07,282.0,294.28754
1983-01-08,304.0,264.4654
1983-01-09,259.0,300.68347
1983-01-10,231.0,215.54428
1983-01-11,459.0,207.87453
1983-01-12,966.0,528.8983
1983-01-13,968.0,1082.2026
1983-01-14,734.0,780.0133
1983-01-15,545.0,577.16846
1983-01-16,387.0,426.1125
1983-01-17,325.0,309.0102
1983-01-18,305.0,294.4843
1983-01-19,280.0,276.52118
1983-01-20,265.0,253.79272
1983-01-21,260.0,255.10184
1983-01-22,270.0,249.02959
1983-01-23,280.0,274.44827
1983-01-24,572.0,284.6539
1983-01-25,772.0,675.09485
1983-01-26,706.0,704.2656
1983-01-27,583.0,560.36865
1983-01-28,475.0,473.01447
1983-01-29,403.0,393.06372
1983-01-30,362.0,356.35443
1983-01-31,344.0,338.4383
1983-02-01,365.0,329.96964
1983-02-02,367.0,355.41183
1983-02-03,512.0,341.2926
1983-02-04,1280.0,544.5646
1983-02-05,1260.0,1373.2391
1983-02-06,966.0,927.13806
1983-02-07,703.0,717.4152
1983-02-08,543.0,519.9931
1983-02-09,455.0,448.02103
1983-02-10,395.0,381.60095
1983-02-11,360.0,349.09393
1983-02-12,355.0,318.9056
1983-02-13,345.0,321.21564
1983-02-14,330.0,309.50122
1983-02-15,315.0,301.4856
1983-02-16,310.0,289.94864
1983-02-17,300.0,294.26315
1983-02-18,305.0,286.92538
1983-02-19,320.0,298.73767
1983-02-20,320.0,318.9783
1983-02-21,305.0,311.87122
1983-02-22,295.0,296.1775
1983-02-23,291.0,286.16904
1983-02-24,295.0,285.1355
1983-02-25,287.0,291.95538
1983-02-26,280.0,274.10986
1983-02-27,271.0,273.6556
1983-02-28,266.0,265.8275
1983-03-01,261.0,266.23816
1983-03-02,349.0,260.36472
1983-03-03,738.0,371.44876
1983-03-04,806.0,837.9689
1983-03-05,756.0,662.18066
1983-03-06,656.0,655.6844
1983-03-07,582.0,520.57056
1983-03-08,504.0,482.25998
1983-03-09,459.0,418.7271
1983-03-10,432.0,413.42648
1983-03-11,659.0,398.18207
1983-03-12,1010.0,754.43555
1983-03-13,1650.0,1062.1467
1983-03-14,1770.0,1755.9023
1983-03-15,1600.0,1529.3237
1983-03-16,1400.0,1336.8878
1983-03-17,1280.0,1141.4663
1983-03-18,1120.0,1136.9625
1983-03-19,1160.0,943.7118
1983-03-20,2560.0,1155.7078
1983-03-21,2750.0,2762.046
1983-03-22,2520.0,2397.808
1983-03-23,2410.0,2191.565
1983-03-24,2170.0,2180.401
1983-03-25,1590.0,1875.7914
1983-03-26,1140.0,1232.7108
1983-03-27,916.0,950.22974
1983-03-28,896.0,806.05786
1983-03-29,1270.0,897.72546
1983-03-30,1210.0,1377.6327
1983-03-31,1030.0,1066.971
1983-04-01,865.0,921.26245
1983-04-02,766.0,781.85846
1983-04-03,737.0,725.4104
1983-04-04,794.0,714.05444
1983-04-05,868.0,789.17365
1983-04-06,818.0,832.3248
1983-04-07,745.0,734.438
1983-04-08,710.0,679.5601
1983-04-09,736.0,676.37
1983-04-10,684.0,721.2543
1983-04-11,1390.0,641.70667
1983-04-12,1800.0,1398.0656
1983-04-13,1520.0,1608.7383
1983-04-14,1200.0,1214.507
1983-04-15,945.0,960.8795
1983-04-16,802.0,784.22046
1983-04-17,1330.0,706.9186
1983-04-18,3190.0,1474.8982
1983-04-19,3270.0,3070.3567
1983-04-20,2560.0,2696.5254
1983-04-21,1900.0,2011.398
1983-04-22,1500.0,1450.6606
1983-04-23,1240.0,1258.8176
1983-04-24,1100.0,1100.2314
1983-04-25,3570.0,989.38
1983-04-26,4220.0,3622.307
1983-04-27,3440.0,3362.3962
1983-04-28,2390.0,2684.8765
1983-04-29,1720.0,1896.9574
1983-04-30,1350.0,1434.3159
1983-05-01,1200.0,1189.3109
1983-05-02,1120.0,1159.7987
1983-05-03,1200.0,1020.4275
1983-05-04,1140.0,1200.169
1983-05-05,1060.0,1060.4241
1983-05-06,928.0,996.3892
1983-05-07,807.0,886.199
1983-05-08,706.0,794.45306
