date,obs_cfs,pred_cfs
1981-06-23,1220.0,1162.4371
1981-06-24,1150.0,1209.731
1981-06-25,1120.0,1090.8821
1981-06-26,1310.0,1072.31
1981-06-27,1360.0,1443.8121
1981-06-28,1360.0,1396.1583
1981-06-29,1350.0,1383.5305
1981-06-30,1350.0,1342.341
1981-07-01,1260.0,1349.0337
1981-07-02,1210.0,1195.4417
1981-07-03,1150.0,1179.8961
1981-07-04,1090.0,1108.5542
1981-07-05,1030.0,1043.075
1981-07-06,980.0,970.51337
1981-07-07,1050.0,931.0949
1981-07-08,990.0,1097.1313
1981-07-09,950.0,942.68256
1981-07-10,900.0,912.99927
1981-07-11,855.0,851.68933
1981-07-12,795.0,804.43066
1981-07-13,775.0,735.86957
1981-07-14,750.0,737.58496
1981-07-15,800.0,714.43
1981-07-16,755.0,814.1682
1981-07-17,710.0,725.1594
1981-07-18,675.0,671.5646
1981-07-19,645.0,642.8731
1981-07-20,625.0,608.42737
1981-07-21,600.0,595.59674
1981-07-22,560.0,568.329
1981-07-23,520.0,527.30304
1981-07-24,495.0,483.06274
1981-07-25,465.0,466.8836
1981-07-26,450.0,432.85004
1981-07-27,465.0,424.8437
1981-07-28,450.0,459.88617
1981-07-29,435.0,435.6739
1981-07-30,415.0,421.84552
1981-07-31,395.0,395.3158
1981-08-01,380.0,370.78113
1981-08-02,365.0,360.5849
1981-08-03,350.0,339.17645
1981-08-04,365.0,329.11884
1981-08-05,340.0,360.8446
1981-08-06,690.0,316.573
1981-08-07,2010.0,921.9885
1981-08-08,2190.0,2775.731
1981-08-09,2470.0,2231.8042
1981-08-10,2710.0,2632.4233
1981-08-11,2830.0,2844.9236
1981-08-12,3000.0,2904.4922
1981-08-13,3000.0,3117.2021
1981-08-14,2900.0,2959.5623
1981-08-15,2760.0,2740.5835
1981-08-16,2760.0,2555.4622
1981-08-17,3030.0,2678.9463
1981-08-18,4500.0,3164.2705
1981-08-19,4670.0,5000.465
1981-08-20,4800.0,4652.0166
1981-08-21,4640.0,4833.835
1981-08-22,4410.0,4491.86
1981-08-23,4190.0,4138.1787
1981-08-24,4010.0,3949.515
1981-08-25,3780.0,3790.8318
1981-08-26,3540.0,3536.7905
1981-08-27,3310.0,3286.413
1981-08-28,3050.0,3070.3918
1981-08-29,2810.0,2755.369
1981-08-30,2600.0,2541.9329
1981-08-31,2380.0,2336.7227
1981-09-01,2180.0,2094.591
1981-09-02,1980.0,1943.1987
1981-09-03,1810.0,1783.2986
1981-09-04,1640.0,1658.9302
1981-09-05,1480.0,1483.8657
1981-09-06,1360.0,1319.271
1981-09-07,1260.0,1241.9705
1981-09-08,1180.0,1164.1427
1981-09-09,1170.0,1127.5317
1981-09-10,1130.0,1143.3713
1981-09-11,1050.0,1064.4567
1981-09-12,998.0,955.4726
1981-09-13,942.0,933.32623
1981-09-14,903.0,877.1255
1981-09-15,865.0,839.8013
1981-09-16,810.0,789.29785
1981-09-17,755.0,724.7153
1981-09-18,718.0,661.02057
1981-09-19,696.0,647.73505
1981-09-20,703.0,645.67413
1981-09-21,688.0,672.57196
1981-09-22,667.0,635.0275
1981-09-23,653.0,607.7698
1981-09-24,763.0,595.195
1981-09-25,794.0,832.16077
1981-09-26,802.0,789.3478
1981-09-27,818.0,781.73956
1981-09-28,842.0,812.88367
1981-09-29,818.0,854.5376
1981-09-30,786.0,783.5563
1981-10-01,802.0,754.41614
1981-10-02,795.0,814.2325
1981-10-03,857.0,778.4955
1981-10-04,934.0,903.22394
1981-10-05,926.0,988.78577
1981-10-06,926.0,910.11
1981-10-07,998.0,923.73706
1981-10-08,1350.0,1047.7914
1981-10-09,1480.0,1656.1182
1981-10-10,1590.0,1578.1447
1981-10-11,1670.0,1719.1212
1981-10-12,1690.0,1753.294
1981-10-13,1700.0,1708.615
1981-10-14,1690.0,1721.0784
1981-10-15,1670.0,1679.472
1981-10-16,1630.0,1645.0382
1981-10-17,1570.0,1565.7961
1981-10-18,1530.0,1486.1937
1981-10-19,1780.0,1484.0079
1981-10-20,1830.0,1934.883
1981-10-21,1830.0,1855.888
1981-10-22,1830.0,1837.8472
1981-10-23,1910.0,1828.856
1981-10-24,2660.0,1959.6299
1981-10-25,3060.0,3092.066
1981-10-26,3340.0,3299.7856
1981-10-27,3680.0,3519.6133
1981-10-28,4390.0,3910.9624
1981-10-29,4650.0,4781.082
1981-10-30,4710.0,4765.827
1981-10-31,4640.0,4742.3164
1981-11-01,4510.0,4556.245
1981-11-02,4320.0,4367.2456
1981-11-03,4070.0,4150.8525
1981-11-04,3840.0,3874.017
1981-11-05,3650.0,3693.8853
1981-11-06,3460.0,3526.7993
1981-11-07,3310.0,3336.3804
1981-11-08,3150.0,3222.2163
1981-11-09,3000.0,3062.0935
1981-11-10,2810.0,2932.0764
1981-11-11,2640.0,2696.922
1981-11-12,2470.0,2539.9338
1981-11-13,2320.0,2349.2117
1981-11-14,2180.0,2210.107
1981-11-15,2030.0,2087.4082
1981-11-16,1920.0,1921.7618
1981-11-17,1810.0,1828.4521
1981-11-18,1820.0,1703.2542
1981-11-19,1870.0,1818.487
1981-11-20,1830.0,1924.9542
1981-11-21,1980.0,1828.4541
1981-11-22,2180.0,2132.8733
1981-11-23,2180.0,2344.8188
1981-11-24,2160.0,2200.0977
1981-11-25,2140.0,2172.3787
1981-11-26,2070.0,2169.101
1981-11-27,2020.0,2018.3328
1981-11-28,1980.0,1985.6788
1981-11-29,1880.0,1957.5522
1981-11-30,1790.0,1808.0277
1981-12-01,1750.0,1728.4288
1981-12-02,1680.0,1730.6572
1981-12-03,1580.0,1625.2286
1981-12-04,1590.0,1488.4989
1981-12-05,1540.0,1602.612
1981-12-06,1530.0,1502.0176
1981-12-07,1830.0,1532.847
1981-12-08,1990.0,2113.394
1981-12-09,2060.0,2160.9485
1981-12-10,2120.0,2173.7036
1981-12-11,2120.0,2229.74
1981-12-12,2110.0,2151.6052
1981-12-13,2050.0,2130.625
1981-12-14,1980.0,2020.394
1981-12-15,1920.0,1929.115
1981-12-16,1890.0,1881.0286
1981-12-17,1870.0,1885.601
1981-12-18,1780.0,1866.8773
1981-12-19,1730.0,1686.9946
1981-12-20,1690.0,1681.64
1981-12-21,1640.0,1642.2782
1981-12-22,1530.0,1589.6858
1981-12-23,1470.0,1434.1992
1981-12-24,1450.0,1414.3447
1981-12-25,1400.0,1428.9336
1981-12-26,1350.0,1353.8552
1981-12-27,1300.0,1303.1641
1981-12-28,1250.0,1255.594
1981-12-29,1220.0,1199.0261
1981-12-30,1190.0,1181.6814
1981-12-31,1170.0,1147.4766
1982-01-01,1130.0,1134.2522
1982-01-02,1100.0,1085.4167
1982-01-03,1050.0,1065.7351
1982-01-04,1000.0,1003.8226
1982-01-05,960.0,940.5707
1982-01-06,930.0,916.6204
1982-01-07,890.0,899.01196
1982-01-08,870.0,851.57983
1982-01-09,860.0,851.56396
1982-01-10,850.0,864.1258
1982-01-11,840.0,856.08344
1982-01-12,810.0,851.118
1982-01-13,790.0,801.3262
1982-01-14,750.0,775.76306
1982-01-15,730.0,718.08484
1982-01-16,710.0,715.7633
1982-01-17,685.0,695.7804
1982-01-18,670.0,670.4049
1982-01-19,650.0,652.7367
1982-01-20,630.0,630.81433
1982-01-21,620.0,613.5354
1982-01-22,600.0,609.8213
1982-01-23,580.0,586.7583
1982-01-24,570.0,562.3646
1982-01-25,550.0,563.8696
1982-01-26,530.0,536.42773
1982-01-27,520.0,520.31213
1982-01-28,505.0,513.3679
1982-01-29,490.0,497.81494
1982-01-30,485.0,479.3971
1982-01-31,480.0,477.03625
1982-02-01,490.0,476.2152
1982-02-02,500.0,488.98584
1982-02-03,515.0,509.3794
1982-02-04,525.0,530.6063
1982-02-05,530.0,542.2932
1982-02-06,535.0,546.31494
1982-02-07,540.0,552.334
1982-02-08,540.0,564.50146
1982-02-09,535.0,554.375
1982-02-10,530.0,545.9514
1982-02-11,525.0,547.1404
1982-02-12,510.0,540.8992
1982-02-13,500.0,519.7942
1982-02-14,490.0,510.016
1982-02-15,480.0,484.641
1982-02-16,470.0,473.43884
1982-02-17,465.0,465.97168
1982-02-18,460.0,465.51233
1982-02-19,455.0,467.06897
1982-02-20,450.0,460.7063
1982-02-21,440.0,457.31042
1982-02-22,435.0,445.39844
1982-02-23,425.0,434.74402
1982-02-24,415.0,421.43933
1982-02-25,405.0,407.95605
1982-02-26,390.0,400.90845
1982-02-27,375.0,384.82092
1982-02-28,365.0,373.71997
1982-03-01,360.0,359.09924
1982-03-02,350.0,356.79492
1982-03-03,340.0,346.6388
1982-03-04,335.0,332.3694
1982-03-05,325.0,332.6648
1982-03-06,320.0,325.34436
1982-03-07,310.0,322.90833
1982-03-08,305.0,311.44226
1982-03-09,300.0,304.7041
1982-03-10,295.0,300.47876
1982-03-11,290.0,297.3025
1982-03-12,285.0,297.93018
1982-03-13,285.0,295.0431
1982-03-14,290.0,297.04004
1982-03-15,295.0,303.2119
1982-03-16,310.0,310.56226
1982-03-17,300.0,332.21997
1982-03-18,295.0,313.1289
1982-03-19,290.0,299.63367
1982-03-20,290.0,293.0371
1982-03-21,285.0,292.485
1982-03-22,290.0,287.8435
1982-03-23,300.0,295.97913
1982-03-24,305.0,309.22925
1982-03-25,315.0,311.78357
1982-03-26,340.0,325.89514
1982-03-27,365.0,363.32996
1982-03-28,400.0,394.59473
1982-03-29,445.0,436.30103
1982-03-30,500.0,490.52356
1982-03-31,600.0,553.1736
1982-04-01,670.0,721.87317
1982-04-02,750.0,753.17957
1982-04-03,830.0,826.6149
1982-04-04,900.0,905.6573
1982-04-05,970.0,967.85535
1982-04-06,1020.0,1037.2117
1982-04-07,1060.0,1067.6843
1982-04-08,1100.0,1099.7041
1982-04-09,1080.0,1138.3662
1982-04-10,1050.0,1068.8866
1982-04-11,1030.0,1022.82855
1982-04-12,1000.0,1008.1387
1982-04-13,970.0,966.2787
1982-04-14,960.0,938.15875
1982-04-15,960.0,948.66766
1982-04-16,990.0,946.8996
1982-04-17,1080.0,1013.30084
1982-04-18,1250.0,1181.9822
1982-04-19,1600.0,1440.348
1982-04-20,2300.0,1977.3949
1982-04-21,3060.0,2997.0645
1982-04-22,3550.0,3818.3389
1982-04-23,3820.0,3915.5654
1982-04-24,4110.0,4075.624
1982-04-25,4590.0,4406.9272
1982-04-26,5810.0,5012.8994
1982-04-27,7590.0,6517.5146
1982-04-28,9210.0,8728.951
1982-04-29,9590.0,10305.298
1982-04-30,9350.0,9697.6045
1982-05-01,9100.0,9151.857
1982-05-02,8830.0,8905.709
1982-05-03,8600.0,8594.5
1982-05-04,8560.0,8387.815
1982-05-05,8500.0,8577.811
1982-05-06,8520.0,8474.833
1982-05-07,8560.0,8569.496
1982-05-08,8720.0,8637.174
1982-05-09,8740.0,8928.249
1982-05-10,8500.0,8773.759
1982-05-11,8100.0,8269.542
1982-05-12,7620.0,7790.917
1982-05-13,7090.0,7266.891
1982-05-14,6610.0,6712.3486
1982-05-15,6140.0,6261.9126
1982-05-16,5700.0,5789.0874
1982-05-17,5230.0,5347.6587
1982-05-18,4820.0,4853.792
1982-05-19,4430.0,4478.544
1982-05-20,4120.0,4066.439
1982-05-21,3870.0,3816.9707
1982-05-22,3600.0,3659.6743
1982-05-23,3320.0,3387.6504
1982-05-24,3060.0,3119.2188
1982-05-25,2820.0,2882.7905
1982-05-26,2580.0,2640.4487
1982-05-27,2380.0,2392.4429
1982-05-28,2190.0,2242.5742
1982-05-29,2020.0,2067.0312
1982-05-30,1860.0,1915.441
1982-05-31,1700.0,1760.2585
1982-06-01,1580.0,1595.8956
1982-06-02,1530.0,1469.9438
1982-06-03,1500.0,1461.275
1982-06-04,1430.0,1459.7871
1982-06-05,1370.0,1374.3025
1982-06-06,1290.0,1329.0013
1982-06-07,1220.0,1227.323
1982-06-08,1150.0,1163.1316
1982-06-09,1080.0,1106.2769
1982-06-10,1020.0,1023.3028
1982-06-11,975.0,975.0869
1982-06-12,920.0,935.3338
1982-06-13,881.0,887.6792
1982-06-14,834.0,851.6048
1982-06-15,779.0,802.7281
1982-06-16,834.0,757.833
1982-06-17,865.0,902.51953
1982-06-18,826.0,898.9248
1982-06-19,787.0,822.7543
1982-06-20,772.0,786.81885
1982-06-21,749.0,788.28125
1982-06-22,749.0,750.5307
1982-06-23,757.0,760.26556
1982-06-24,927.0,785.715
1982-06-25,873.0,1135.2115
1982-06-26,842.0,854.33325
1982-06-27,795.0,843.75494
1982-06-28,779.0,783.92883
1982-06-29,787.0,783.2243
1982-06-30,764.0,794.1711
1982-07-01,726.0,746.5981
1982-07-02,704.0,708.07837
1982-07-03,660.0,693.7112
1982-07-04,625.0,645.9646
1982-07-05,598.0,604.0831
1982-07-06,572.0,579.00964
1982-07-07,552.0,539.7643
1982-07-08,526.0,519.6919
1982-07-09,501.0,495.16943
1982-07-10,467.0,467.77783
1982-07-11,450.0,431.47913
1982-07-12,439.0,428.63342
1982-07-13,418.0,417.8584
1982-07-14,386.0,380.06604
1982-07-15,370.0,348.3009
1982-07-16,365.0,338.62097
1982-07-17,350.0,346.22058
1982-07-18,340.0,327.0509
1982-07-19,326.0,318.33252
1982-07-20,312.0,305.10034
1982-07-21,293.0,298.4906
1982-07-22,289.0,280.26233
1982-07-23,293.0,289.52905
1982-07-24,284.0,304.18884
1982-07-25,284.0,287.49402
1982-07-26,321.0,291.45398
1982-07-27,298.0,356.41077
1982-07-28,307.0,301.42004
1982-07-29,350.0,318.54138
1982-07-30,350.0,404.8506
1982-07-31,335.0,365.98828
1982-08-01,321.0,333.4911
1982-08-02,302.0,307.1101
1982-08-03,289.0,282.25952
1982-08-04,280.0,265.91626
1982-08-05,275.0,259.2561
1982-08-06,275.0,255.85303
1982-08-07,271.0,258.88464
1982-08-08,267.0,250.95435
1982-08-09,262.0,253.03577
1982-08-10,289.0,246.906
1982-08-11,289.0,297.1737
1982-08-12,280.0,289.10095
1982-08-13,271.0,280.00427
1982-08-14,275.0,269.53992
1982-08-15,275.0,273.84424
1982-08-16,271.0,274.86633
1982-08-17,271.0,270.9989
1982-08-18,262.0,274.7307
1982-08-19,254.0,263.5525
1982-08-20,254.0,257.6869
1982-08-21,237.0,261.94604
1982-08-22,228.0,238.91028
1982-08-23,224.0,230.96448
1982-08-24,254.0,222.16699
1982-08-25,275.0,284.04028
1982-08-26,660.0,307.4098
1982-08-27,653.0,1012.667
1982-08-28,660.0,649.9003
1982-08-29,682.0,673.6231
1982-08-30,697.0,683.0147
1982-08-31,704.0,695.67
1982-09-01,682.0,707.37494
1982-09-02,787.0,654.37463
1982-09-03,943.0,847.7152
1982-09-04,1030.0,1033.1964
1982-09-05,1060.0,1078.8282
1982-09-06,1080.0,1079.3064
1982-09-07,1120.0,1110.2972
1982-09-08,1130.0,1159.1372
1982-09-09,1120.0,1136.8925
1982-09-10,1090.0,1097.1924
1982-09-11,1060.0,1052.0073
1982-09-12,1020.0,1019.68945
1982-09-13,991.0,973.4708
1982-09-14,959.0,958.5123
1982-09-15,904.0,909.9485
1982-09-16,920.0,822.56305
1982-09-17,983.0,923.3267
1982-09-18,959.0,1018.47284
1982-09-19,935.0,909.1902
1982-09-20,904.0,894.9374
1982-09-21,873.0,861.7487
1982-09-22,834.0,810.046
1982-09-23,803.0,770.41833
1982-09-24,779.0,752.2586
1982-09-25,749.0,732.51135
1982-09-26,726.0,696.9993
1982-09-27,712.0,686.0353
1982-09-28,764.0,686.74634
1982-09-29,741.0,779.5209
1982-09-30,734.0,698.2594
1982-10-01,741.0,708.7919
1982-10-02,749.0,721.21625
1982-10-03,772.0,722.07825
1982-10-04,764.0,767.1309
1982-10-05,755.0,737.25806
1982-10-06,741.0,739.6111
1982-10-07,726.0,708.77423
1982-10-08,719.0,688.6225
1982-10-09,734.0,684.7133
1982-10-10,704.0,717.0265
1982-10-11,689.0,643.45593
1982-10-12,675.0,642.4419
1982-10-13,660.0,633.30096
1982-10-14,660.0,612.94507
1982-10-15,675.0,640.28973
1982-10-16,668.0,672.32
1982-10-17,639.0,642.79553
1982-10-18,618.0,593.443
1982-10-19,618.0,586.7444
1982-10-20,612.0,610.3288
1982-10-21,598.0,587.87256
1982-10-22,565.0,564.9872
1982-10-23,558.0,519.21234
1982-10-24,533.0,533.78955
1982-10-25,526.0,494.67017
1982-10-26,507.0,504.15625
1982-10-27,501.0,474.664
1982-10-28,478.0,474.36505
1982-10-29,461.0,440.66595
1982-10-30,456.0,433.6895
1982-10-31,450.0,437.55432
1982-11-01,439.0,443.45825
1982-11-02,434.0,421.66272
1982-11-03,445.0,412.12024
1982-11-04,439.0,445.0575
1982-11-05,612.0,429.61218
1982-11-06,904.0,840.24524
1982-11-07,935.0,1292.7948
1982-11-08,1020.0,979.1017
1982-11-09,1080.0,1135.5504
1982-11-10,1120.0,1138.8165
1982-11-11,1180.0,1156.0978
1982-11-12,1200.0,1255.5042
1982-11-13,1280.0,1212.9031
1982-11-14,1390.0,1379.3873
1982-11-15,1500.0,1510.0139
1982-11-16,1580.0,1606.8195
1982-11-17,1620.0,1652.2094
1982-11-18,1620.0,1662.9557
1982-11-19,1570.0,1627.23
1982-11-20,1570.0,1529.7693
1982-11-21,1530.0,1589.075
1982-11-22,1520.0,1477.214
1982-11-23,1560.0,1513.1809
1982-11-24,1730.0,1609.8547
1982-11-25,1810.0,1882.4149
1982-11-26,1810.0,1863.4556
1982-11-27,1830.0,1810.0168
1982-11-28,1790.0,1870.9756
1982-11-29,1770.0,1753.714
1982-11-30,1760.0,1765.7587
1982-12-01,1730.0,1773.4064
1982-12-02,1690.0,1698.0695
1982-12-03,1670.0,1663.0134
1982-12-04,1750.0,1663.9272
1982-12-05,1870.0,1817.064
1982-12-06,1930.0,1964.9719
1982-12-07,2000.0,1947.2139
1982-12-08,2000.0,2067.9033
1982-12-09,2000.0,2036.4446
1982-12-10,1980.0,2013.1497
1982-12-11,1810.0,1983.731
1982-12-12,1720.0,1657.7926
1982-12-13,1620.0,1664.3535
1982-12-14,1530.0,1555.6602
1982-12-15,1420.0,1441.7698
1982-12-16,1410.0,1299.5988
1982-12-17,1390.0,1410.8517
1982-12-18,1380.0,1352.9667
1982-12-19,1380.0,1346.342
1982-12-20,1320.0,1362.8882
1982-12-21,1290.0,1230.4312
1982-12-22,1250.0,1253.4897
1982-12-23,1200.0,1204.9398
1982-12-24,1170.0,1140.0839
1982-12-25,1130.0,1142.0339
1982-12-26,1190.0,1082.6208
1982-12-27,1180.0,1250.8796
1982-12-28,1120.0,1160.04
1982-12-29,1130.0,1051.0258
1982-12-30,1090.0,1137.5312
1982-12-31,1050.0,1055.2823
1983-01-01,1020.0,1023.4832
1983-01-02,975.0,1003.0381
1983-01-03,920.0,936.18274
1983-01-04,826.0,884.5995
1983-01-05,800.0,765.1014
1983-01-06,765.0,794.09485
1983-01-07,720.0,750.78314
1983-01-08,680.0,693.9405
1983-01-09,650.0,663.4254
1983-01-10,630.0,650.5062
1983-01-11,635.0,632.1309
1983-01-12,660.0,657.58673
1983-01-13,690.0,696.5279
1983-01-14,720.0,718.94293
1983-01-15,760.0,758.72437
1983-01-16,810.0,811.3971
1983-01-17,873.0,879.82446
1983-01-18,881.0,951.2858
1983-01-19,844.0,882.3434
1983-01-20,818.0,812.9409
1983-01-21,790.0,819.6854
1983-01-22,770.0,790.5925
1983-01-23,730.0,768.79785
1983-01-24,700.0,704.24304
1983-01-25,670.0,690.37823
1983-01-26,675.0,660.24286
1983-01-27,665.0,700.51385
1983-01-28,660.0,670.15686
1983-01-29,620.0,673.23413
1983-01-30,595.0,591.1793
1983-01-31,575.0,593.8762
1983-02-01,555.0,573.7009
1983-02-02,545.0,556.3781
1983-02-03,540.0,548.82526
1983-02-04,560.0,539.4415
1983-02-05,575.0,590.94196
1983-02-06,590.0,595.582
1983-02-07,600.0,611.26013
1983-02-08,620.0,620.67786
1983-02-09,650.0,658.3502
1983-02-10,670.0,687.8418
1983-02-11,695.0,694.8875
1983-02-12,710.0,730.5052
1983-02-13,720.0,730.65356
1983-02-14,700.0,731.06934
1983-02-15,690.0,670.02325
1983-02-16,670.0,686.55896
1983-02-17,650.0,662.8868
1983-02-18,640.0,640.06946
1983-02-19,620.0,635.8443
1983-02-20,600.0,616.5091
1983-02-21,590.0,596.4144
1983-02-22,580.0,595.4143
1983-02-23,560.0,583.12366
1983-02-24,540.0,546.2591
1983-02-25,520.0,524.3323
1983-02-26,510.0,503.37518
1983-02-27,500.0,505.12122
1983-02-28,475.0,495.30536
1983-03-01,465.0,455.9229
1983-03-02,450.0,462.07117
1983-03-03,450.0,440.0912
1983-03-04,440.0,447.425
1983-03-05,425.0,427.86615
1983-03-06,415.0,407.2699
1983-03-07,405.0,391.4602
1983-03-08,390.0,380.04266
1983-03-09,370.0,367.90503
1983-03-10,365.0,349.29187
1983-03-11,360.0,353.211
1983-03-12,355.0,347.38348
1983-03-13,375.0,349.0835
1983-03-14,370.0,386.20026
1983-03-15,370.0,357.6775
1983-03-16,370.0,369.0916
1983-03-17,365.0,369.8827
1983-03-18,360.0,364.68842
1983-03-19,375.0,350.68866
1983-03-20,430.0,377.7046
1983-03-21,600.0,487.09143
1983-03-22,950.0,793.70044
1983-03-23,1250.0,1351.6365
1983-03-24,1460.0,1559.2251
1983-03-25,1520.0,1615.4783
1983-03-26,1590.0,1528.2893
1983-03-27,1630.0,1669.9535
1983-03-28,1690.0,1661.855
1983-03-29,1750.0,1744.2633
1983-03-30,1770.0,1803.8234
1983-03-31,1760.0,1773.8867
1983-04-01,1710.0,1745.2106
1983-04-02,1570.0,1653.4749
1983-04-03,1520.0,1417.4946
1983-04-04,1490.0,1506.3433
1983-04-05,1480.0,1465.7622
1983-04-06,1510.0,1459.4784
1983-04-07,1590.0,1533.0405
1983-04-08,1800.0,1648.3127
